listener,condition,isi,delta,f,response
L5,fixed,2.0,-0.25,1800.0,0.0
L5,fixed,2.0,0.5,1800.0,1.0
L5,fixed,2.0,0.75,1800.0,1.0
L5,fixed,2.0,1.0,1800.0,1.0
L5,fixed,2.0,-0.75,1800.0,0.0
L5,fixed,2.0,1.0,1800.0,1.0
L5,fixed,2.0,0.5,1800.0,1.0
L5,fixed,2.0,0.0,1800.0,0.0
L5,fixed,2.0,0.0,1800.0,1.0
L5,fixed,2.0,-0.25,1800.0,0.0
L5,fixed,2.0,-0.5,1800.0,0.0
L5,fixed,2.0,1.0,1800.0,1.0
L5,fixed,2.0,0.5,1800.0,1.0
L5,fixed,2.0,0.75,1800.0,1.0
L5,fixed,2.0,-1.0,1800.0,0.0
L5,fixed,2.0,-0.5,1800.0,0.0
L5,fixed,2.0,0.5,1800.0,1.0
L5,fixed,2.0,-0.25,1800.0,0.0
L5,fixed,2.0,0.5,1800.0,1.0
L5,fixed,2.0,-1.0,1800.0,0.0
L5,fixed,2.0,0.0,1800.0,0.0
L5,fixed,2.0,-0.5,1800.0,1.0
L5,fixed,2.0,-0.75,1800.0,0.0
L5,fixed,2.0,-0.75,1800.0,0.0
L5,fixed,2.0,0.0,1800.0,1.0
L5,fixed,2.0,0.75,1800.0,1.0
L5,fixed,2.0,0.75,1800.0,1.0
L5,fixed,2.0,0.25,1800.0,1.0
L5,fixed,2.0,1.0,1800.0,1.0
L5,fixed,2.0,-1.0,1800.0,0.0
L5,fixed,2.0,-0.25,1800.0,0.0
L5,fixed,2.0,0.25,1800.0,1.0
L5,fixed,10.0,-0.25,1800.0,0.0
L5,fixed,10.0,1.0,1800.0,1.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,10.0,1.0,1800.0,1.0
L5,fixed,10.0,0.5,1800.0,0.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,1.0,1800.0,1.0
L5,fixed,10.0,-0.25,1800.0,0.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,-0.25,1800.0,0.0
L5,fixed,10.0,0.0,1800.0,1.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,-0.25,1800.0,0.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,0.0,1800.0,0.0
L5,fixed,10.0,0.0,1800.0,0.0
L5,fixed,10.0,0.0,1800.0,0.0
L5,fixed,10.0,-0.25,1800.0,0.0
L5,fixed,10.0,1.0,1800.0,1.0
L5,fixed,10.0,1.0,1800.0,1.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,10.0,0.0,1800.0,0.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,1.0,1800.0,0.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,-0.25,1800.0,0.0
L5,fixed,10.0,1.0,1800.0,1.0
L5,fixed,10.0,1.0,1800.0,1.0
L5,fixed,10.0,0.0,1800.0,0.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,0.0,1800.0,0.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,1.0,1800.0,1.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,0.0,1800.0,0.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,10.0,-0.25,1800.0,0.0
L5,fixed,10.0,0.0,1800.0,1.0
L5,fixed,10.0,-0.25,1800.0,0.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,-0.25,1800.0,0.0
L5,fixed,10.0,1.0,1800.0,0.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,-0.25,1800.0,0.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,1.0,1800.0,1.0
L5,fixed,10.0,0.0,1800.0,0.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,2.0,-0.25,1800.0,0.0
L5,fixed,2.0,0.0,1800.0,1.0
L5,fixed,2.0,0.75,1800.0,1.0
L5,fixed,2.0,0.5,1800.0,1.0
L5,fixed,2.0,-0.75,1800.0,0.0
L5,fixed,2.0,0.25,1800.0,1.0
L5,fixed,2.0,1.0,1800.0,1.0
L5,fixed,2.0,0.75,1800.0,1.0
L5,fixed,2.0,0.75,1800.0,1.0
L5,fixed,2.0,0.5,1800.0,1.0
L5,fixed,2.0,0.25,1800.0,1.0
L5,fixed,2.0,0.0,1800.0,0.0
L5,fixed,2.0,0.0,1800.0,1.0
L5,fixed,2.0,-1.0,1800.0,0.0
L5,fixed,2.0,0.25,1800.0,1.0
L5,fixed,2.0,0.0,1800.0,1.0
L5,fixed,2.0,0.25,1800.0,1.0
L5,fixed,2.0,0.5,1800.0,1.0
L5,fixed,2.0,-1.0,1800.0,0.0
L5,fixed,2.0,-0.25,1800.0,0.0
L5,fixed,2.0,1.0,1800.0,1.0
L5,fixed,2.0,0.0,1800.0,0.0
L5,fixed,2.0,-0.75,1800.0,0.0
L5,fixed,2.0,1.0,1800.0,1.0
L5,fixed,2.0,-0.25,1800.0,0.0
L5,fixed,2.0,-0.5,1800.0,0.0
L5,fixed,2.0,-0.75,1800.0,0.0
L5,fixed,2.0,-0.5,1800.0,0.0
L5,fixed,2.0,-0.5,1800.0,0.0
L5,fixed,2.0,-0.75,1800.0,0.0
L5,fixed,2.0,-0.5,1800.0,0.0
L5,fixed,2.0,0.25,1800.0,1.0
L5,fixed,2.0,-0.5,1800.0,0.0
L5,fixed,2.0,-1.0,1800.0,0.0
L5,fixed,2.0,0.75,1800.0,1.0
L5,fixed,2.0,-0.25,1800.0,0.0
L5,fixed,2.0,-1.0,1800.0,0.0
L5,fixed,2.0,0.5,1800.0,1.0
L5,fixed,2.0,1.0,1800.0,1.0
L5,fixed,2.0,-0.75,1800.0,0.0
L5,fixed,2.0,0.75,1800.0,1.0
L5,fixed,2.0,-0.25,1800.0,0.0
L5,fixed,2.0,0.5,1800.0,1.0
L5,fixed,2.0,-1.0,1800.0,0.0
L5,fixed,2.0,1.0,1800.0,1.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,0.0,1800.0,0.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,10.0,-0.25,1800.0,1.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,0.0,1800.0,1.0
L5,fixed,10.0,1.0,1800.0,1.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,-0.75,1800.0,1.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,10.0,-0.25,1800.0,0.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,10.0,1.0,1800.0,1.0
L5,fixed,10.0,-0.25,1800.0,0.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,10.0,-0.25,1800.0,0.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,1.0,1800.0,1.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,0.25,1800.0,1.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,-0.25,1800.0,1.0
L5,fixed,10.0,-1.0,1800.0,0.0
L5,fixed,10.0,0.5,1800.0,1.0
L5,fixed,10.0,0.0,1800.0,1.0
L5,fixed,10.0,0.0,1800.0,0.0
L5,fixed,10.0,1.0,1800.0,0.0
L5,fixed,10.0,1.0,1800.0,1.0
L5,fixed,10.0,-0.5,1800.0,1.0
L5,fixed,10.0,-0.75,1800.0,0.0
L5,fixed,10.0,0.0,1800.0,1.0
L5,fixed,10.0,0.75,1800.0,1.0
L5,fixed,10.0,-0.5,1800.0,0.0
L5,fixed,10.0,0.25,1800.0,0.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,0.5,1800.0,0.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,0.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,0.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,0.0
L5,fixed,5.0,-0.75,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,0.25,1800.0,0.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,0.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,0.0,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,1.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,0.0,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,-0.25,1800.0,1.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,1.0,1800.0,0.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,-0.75,1800.0,0.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,-0.25,1800.0,1.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,-0.5,1800.0,1.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,-0.25,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,0.0
L5,fixed,5.0,0.75,1800.0,1.0
L5,fixed,5.0,0.5,1800.0,1.0
L5,fixed,5.0,0.25,1800.0,1.0
L5,fixed,5.0,-1.0,1800.0,0.0
L5,fixed,5.0,1.0,1800.0,1.0
L5,fixed,5.0,-0.5,1800.0,0.0
L5,fixed,5.0,0.0,1800.0,0.0
L5,roved,5.0,-0.5,831.0,1.0
L5,roved,5.0,0.75,746.0,1.0
L5,roved,5.0,-1.0,2903.0,0.0
L5,roved,5.0,-1.0,1994.0,0.0
L5,roved,5.0,0.0,1339.0,0.0
L5,roved,5.0,1.0,2091.0,1.0
L5,roved,5.0,0.25,1907.0,1.0
L5,roved,5.0,-0.75,364.0,0.0
L5,roved,5.0,0.75,2917.0,1.0
L5,roved,5.0,-1.0,205.0,0.0
L5,roved,5.0,-1.0,2104.0,1.0
L5,roved,5.0,0.5,1943.0,0.0
L5,roved,5.0,1.0,1893.0,0.0
L5,roved,5.0,-0.25,2078.0,1.0
L5,roved,5.0,0.5,1870.0,0.0
L5,roved,5.0,0.75,3340.0,1.0
L5,roved,5.0,-0.25,2832.0,0.0
L5,roved,5.0,-0.75,3110.0,0.0
L5,roved,5.0,-0.5,2556.0,0.0
L5,roved,5.0,-0.25,2975.0,0.0
L5,roved,5.0,0.0,1811.0,0.0
L5,roved,5.0,-0.25,2395.0,0.0
L5,roved,5.0,0.0,2753.0,0.0
L5,roved,5.0,0.25,783.0,1.0
L5,roved,5.0,1.0,1553.0,1.0
L5,roved,5.0,-0.5,1675.0,1.0
L5,roved,5.0,-0.5,66.0,0.0
L5,roved,5.0,-0.5,2943.0,1.0
L5,roved,5.0,0.25,1254.0,0.0
L5,roved,5.0,0.25,2191.0,0.0
L5,roved,5.0,1.0,3173.0,1.0
L5,roved,5.0,0.25,322.0,0.0
L5,roved,5.0,-0.25,225.0,1.0
L5,roved,5.0,0.0,3406.0,1.0
L5,roved,5.0,-0.75,1065.0,1.0
L5,roved,5.0,-0.75,1920.0,1.0
L5,roved,5.0,0.5,333.0,1.0
L5,roved,5.0,-1.0,940.0,0.0
L5,roved,5.0,0.75,3228.0,1.0
L5,roved,5.0,0.5,2144.0,0.0
L5,roved,5.0,-0.75,16.0,0.0
L5,roved,5.0,0.5,1317.0,1.0
L5,roved,5.0,0.75,1511.0,1.0
L5,roved,5.0,0.0,2839.0,1.0
L5,roved,5.0,1.0,1303.0,0.0
L5,roved,10.0,-0.5,1191.0,0.0
L5,roved,10.0,0.0,1296.0,1.0
L5,roved,10.0,-1.0,2457.0,0.0
L5,roved,10.0,1.0,2698.0,1.0
L5,roved,10.0,1.0,1012.0,1.0
L5,roved,10.0,1.0,1148.0,1.0
L5,roved,10.0,0.75,2647.0,1.0
L5,roved,10.0,0.5,2333.0,0.0
L5,roved,10.0,1.0,992.0,1.0
L5,roved,10.0,-0.75,1295.0,0.0
L5,roved,10.0,-0.25,1633.0,0.0
L5,roved,10.0,-0.5,2928.0,0.0
L5,roved,10.0,0.75,956.0,1.0
L5,roved,10.0,0.25,1578.0,0.0
L5,roved,10.0,0.0,2306.0,0.0
L5,roved,10.0,0.0,1665.0,1.0
L5,roved,10.0,0.25,2157.0,1.0
L5,roved,10.0,-0.5,173.0,0.0
L5,roved,10.0,-1.0,2226.0,0.0
L5,roved,10.0,-0.25,2961.0,1.0
L5,roved,10.0,0.25,3066.0,1.0
L5,roved,10.0,-0.75,664.0,0.0
L5,roved,10.0,0.75,1162.0,1.0
L5,roved,10.0,0.5,599.0,1.0
L5,roved,10.0,-0.75,1911.0,0.0
L5,roved,10.0,0.75,2107.0,1.0
L5,roved,10.0,-0.75,2686.0,1.0
L5,roved,10.0,-0.25,490.0,0.0
L5,roved,10.0,0.25,2929.0,1.0
L5,roved,10.0,-0.75,1237.0,0.0
L5,roved,10.0,0.0,2253.0,1.0
L5,roved,10.0,0.5,38.0,0.0
L5,roved,10.0,-1.0,865.0,1.0
L5,roved,10.0,-0.25,158.0,0.0
L5,roved,10.0,0.0,1660.0,1.0
L5,roved,10.0,0.75,2282.0,0.0
L5,roved,10.0,0.25,1149.0,1.0
L5,roved,10.0,-0.5,807.0,0.0
L5,roved,10.0,1.0,2895.0,1.0
L5,roved,10.0,-1.0,2921.0,0.0
L5,roved,10.0,-0.5,107.0,0.0
L5,roved,10.0,0.5,252.0,0.0
L5,roved,10.0,0.5,954.0,1.0
L5,roved,10.0,-0.25,1525.0,1.0
L5,roved,10.0,-1.0,3035.0,0.0
L5,roved,5.0,-0.25,3390.0,0.0
L5,roved,5.0,0.75,2934.0,1.0
L5,roved,5.0,-0.5,688.0,0.0
L5,roved,5.0,1.0,3307.0,1.0
L5,roved,5.0,-0.5,3149.0,0.0
L5,roved,5.0,-0.75,2929.0,0.0
L5,roved,5.0,-0.25,567.0,0.0
L5,roved,5.0,0.5,2389.0,1.0
L5,roved,5.0,1.0,28.0,1.0
L5,roved,5.0,-1.0,2619.0,0.0
L5,roved,5.0,-1.0,2179.0,0.0
L5,roved,5.0,0.75,2904.0,1.0
L5,roved,5.0,0.0,1001.0,1.0
L5,roved,5.0,-1.0,3172.0,0.0
L5,roved,5.0,-0.75,3369.0,0.0
L5,roved,5.0,0.75,2695.0,0.0
L5,roved,5.0,-1.0,1249.0,0.0
L5,roved,5.0,-0.25,3042.0,0.0
L5,roved,5.0,0.5,2525.0,1.0
L5,roved,5.0,0.5,3342.0,1.0
L5,roved,5.0,1.0,956.0,1.0
L5,roved,5.0,0.25,1642.0,1.0
L5,roved,5.0,0.25,759.0,1.0
L5,roved,5.0,0.75,3426.0,1.0
L5,roved,5.0,-0.5,2335.0,0.0
L5,roved,5.0,-0.25,1047.0,0.0
L5,roved,5.0,0.25,514.0,1.0
L5,roved,5.0,-0.25,1182.0,0.0
L5,roved,5.0,-0.75,1341.0,0.0
L5,roved,5.0,0.25,3277.0,1.0
L5,roved,5.0,0.25,3228.0,1.0
L5,roved,5.0,0.5,2119.0,0.0
L5,roved,5.0,-1.0,736.0,0.0
L5,roved,5.0,0.0,50.0,0.0
L5,roved,5.0,0.5,2684.0,1.0
L5,roved,5.0,0.0,3537.0,1.0
L5,roved,5.0,0.0,2373.0,0.0
L5,roved,5.0,-0.75,1536.0,0.0
L5,roved,5.0,1.0,346.0,1.0
L5,roved,5.0,0.75,288.0,1.0
L5,roved,5.0,1.0,1342.0,1.0
L5,roved,5.0,-0.75,1976.0,0.0
L5,roved,5.0,0.0,397.0,1.0
L5,roved,5.0,-0.5,1827.0,1.0
L5,roved,5.0,-0.5,1331.0,0.0
L5,roved,10.0,-0.5,1299.0,0.0
L5,roved,10.0,0.75,1574.0,1.0
L5,roved,10.0,0.25,717.0,0.0
L5,roved,10.0,-0.75,2316.0,0.0
L5,roved,10.0,0.5,2098.0,0.0
L5,roved,10.0,-0.5,3168.0,1.0
L5,roved,10.0,1.0,749.0,1.0
