listener,condition,isi,delta,trials,num,prop,a,b,l,s,d,ppc_lo,ppc_hi,pro_pp_errors
L8,roved,10.0,-1.0,40.0,2.0,0.05,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.0,0.05,0.03952
L8,roved,10.0,-0.75,40.0,1.0,0.025,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.0,0.075,0.018365
L8,roved,10.0,-0.5,40.0,1.0,0.025,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.0,0.175,0.050417500000000004
L8,roved,10.0,-0.25,40.0,4.0,0.1,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.1,0.375,0.1245375
L8,roved,10.0,0.0,40.0,15.0,0.375,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.325,0.65,0.117835
L8,roved,10.0,0.25,40.0,28.0,0.7,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.625,0.9,0.077445
L8,roved,10.0,0.5,40.0,37.0,0.925,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.825,1.0,0.0353575
L8,roved,10.0,0.75,40.0,39.0,0.975,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.925,1.0,0.0183
L8,roved,10.0,1.0,40.0,40.0,1.0,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.95,1.0,0.011285
L9,fixed,2.0,-1.0,40.0,6.0,0.15,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.075,0.3,0.0527725
L9,fixed,2.0,-0.75,40.0,6.0,0.15,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.075,0.3,0.05369
L9,fixed,2.0,-0.5,40.0,5.0,0.125,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.075,0.3,0.06459000000000001
L9,fixed,2.0,-0.25,40.0,8.0,0.2,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.075,0.325,0.053105
L9,fixed,2.0,0.0,40.0,11.0,0.275,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.15,0.475,0.0667825
L9,fixed,2.0,0.25,40.0,27.0,0.675,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.575,0.875,0.08154
L9,fixed,2.0,0.5,40.0,38.0,0.95,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.875,1.0,0.0274225
L9,fixed,2.0,0.75,40.0,40.0,1.0,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.9,1.0,0.029025000000000002
L9,fixed,2.0,1.0,40.0,40.0,1.0,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.9,1.0,0.0281175
L9,fixed,5.0,-1.0,40.0,9.0,0.225,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.075,0.3,0.06553
L9,fixed,5.0,-0.75,40.0,6.0,0.15,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.075,0.3,0.052495
L9,fixed,5.0,-0.5,40.0,11.0,0.275,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.075,0.3,0.101455
L9,fixed,5.0,-0.25,40.0,6.0,0.15,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.075,0.325,0.05782
L9,fixed,5.0,0.0,40.0,11.0,0.275,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.175,0.475,0.07336000000000001
L9,fixed,5.0,0.25,40.0,30.0,0.75,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.55,0.85,0.066135
L9,fixed,5.0,0.5,40.0,39.0,0.975,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.85,1.0,0.036045
L9,fixed,5.0,0.75,40.0,39.0,0.975,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.9,1.0,0.0199
L9,fixed,5.0,1.0,40.0,39.0,0.975,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.9,1.0,0.0197575
L9,fixed,10.0,-1.0,40.0,13.0,0.325,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.075,0.3,0.1478075
L9,fixed,10.0,-0.75,40.0,6.0,0.15,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.075,0.3,0.053205
L9,fixed,10.0,-0.5,40.0,11.0,0.275,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.075,0.3,0.10150250000000001
L9,fixed,10.0,-0.25,40.0,11.0,0.275,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.075,0.325,0.086005
L9,fixed,10.0,0.0,40.0,21.0,0.525,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.2,0.5,0.17867
L9,fixed,10.0,0.25,40.0,35.0,0.875,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.55,0.85,0.1776775
L9,fixed,10.0,0.5,40.0,37.0,0.925,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.825,1.0,0.03488
L9,fixed,10.0,0.75,40.0,40.0,1.0,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.9,1.0,0.0311
L9,fixed,10.0,1.0,40.0,39.0,0.975,0.8679011101299253,0.16608418323736637,0.2046420384618033,0.09863482116219026,0.002117842258510554,0.9,1.0,0.0199025
L9,roved,2.0,-1.0,40.0,5.0,0.125,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.1,0.375,0.11463749999999999
L9,roved,2.0,-0.75,40.0,7.0,0.175,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.1,0.375,0.0761475
L9,roved,2.0,-0.5,40.0,10.0,0.25,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.125,0.4,0.0564075
L9,roved,2.0,-0.25,40.0,7.0,0.175,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.175,0.45,0.1316625
L9,roved,2.0,0.0,40.0,9.0,0.225,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.3,0.6,0.22495500000000002
L9,roved,2.0,0.25,40.0,20.0,0.5,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.5243750000000006,0.8,0.1692175
L9,roved,2.0,0.5,40.0,33.0,0.825,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.7,0.95,0.050492499999999996
L9,roved,2.0,0.75,40.0,36.0,0.9,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.825,1.0,0.0397525
L9,roved,2.0,1.0,40.0,39.0,0.975,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.825,1.0,0.0443625
L9,roved,5.0,-1.0,40.0,14.0,0.35,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.1,0.4,0.1109975
L9,roved,5.0,-0.75,40.0,11.0,0.275,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.125,0.4,0.058374999999999996
L9,roved,5.0,-0.5,40.0,14.0,0.35,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.15,0.45,0.07377
L9,roved,5.0,-0.25,40.0,15.0,0.375,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.225,0.525,0.0631
L9,roved,5.0,0.0,40.0,16.0,0.4,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.325,0.65,0.10463
L9,roved,5.0,0.25,40.0,27.0,0.675,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.475,0.8,0.0669875
L9,roved,5.0,0.5,40.0,33.0,0.825,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.625,0.9,0.06862
L9,roved,5.0,0.75,40.0,36.0,0.9,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.75,0.95,0.0525775
L9,roved,5.0,1.0,40.0,35.0,0.875,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.8,1.0,0.04993
L9,roved,10.0,-1.0,40.0,15.0,0.375,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.125,0.425,0.11137749999999999
L9,roved,10.0,-0.75,40.0,10.0,0.25,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.15,0.45,0.07088
L9,roved,10.0,-0.5,40.0,14.0,0.35,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.2,0.5,0.0625375
L9,roved,10.0,-0.25,40.0,18.0,0.45,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.275,0.575,0.068235
L9,roved,10.0,0.0,40.0,21.0,0.525,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.375,0.675,0.0628975
L9,roved,10.0,0.25,40.0,22.0,0.55,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.475,0.775,0.090105
L9,roved,10.0,0.5,40.0,32.0,0.8,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.575,0.85,0.0845475
L9,roved,10.0,0.75,40.0,32.0,0.8,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.675,0.925,0.052527500000000005
L9,roved,10.0,1.0,40.0,32.0,0.8,0.8072059404939967,0.16014241470589066,0.29640804415923977,0.050859184582948094,0.042879841622688736,0.75,0.975,0.07418
